"repeat_id","outer_fold","arm","rank","feature"
8,3,"leaky_global_selection",100,"202341_s_at"
8,3,"guarded_within_partition",1,"204750_s_at"
8,3,"guarded_within_partition",2,"204825_at"
8,3,"guarded_within_partition",3,"206194_at"
8,3,"guarded_within_partition",4,"205225_at"
8,3,"guarded_within_partition",5,"210024_s_at"
8,3,"guarded_within_partition",6,"212638_s_at"
8,3,"guarded_within_partition",7,"218211_s_at"
8,3,"guarded_within_partition",8,"203702_s_at"
8,3,"guarded_within_partition",9,"209623_at"
8,3,"guarded_within_partition",10,"212956_at"
8,3,"guarded_within_partition",11,"204623_at"
8,3,"guarded_within_partition",12,"218164_at"
8,3,"guarded_within_partition",13,"216092_s_at"
8,3,"guarded_within_partition",14,"216237_s_at"
8,3,"guarded_within_partition",15,"204822_at"
8,3,"guarded_within_partition",16,"210052_s_at"
8,3,"guarded_within_partition",17,"216381_x_at"
8,3,"guarded_within_partition",18,"212099_at"
8,3,"guarded_within_partition",19,"212960_at"
8,3,"guarded_within_partition",20,"205548_s_at"
8,3,"guarded_within_partition",21,"203693_s_at"
8,3,"guarded_within_partition",22,"204012_s_at"
8,3,"guarded_within_partition",23,"213134_x_at"
8,3,"guarded_within_partition",24,"202263_at"
8,3,"guarded_within_partition",25,"200052_s_at"
8,3,"guarded_within_partition",26,"209122_at"
8,3,"guarded_within_partition",27,"221524_s_at"
8,3,"guarded_within_partition",28,"203999_at"
8,3,"guarded_within_partition",29,"210084_x_at"
8,3,"guarded_within_partition",30,"209204_at"
8,3,"guarded_within_partition",31,"213032_at"
8,3,"guarded_within_partition",32,"200718_s_at"
8,3,"guarded_within_partition",33,"214440_at"
8,3,"guarded_within_partition",34,"209604_s_at"
8,3,"guarded_within_partition",35,"219051_x_at"
8,3,"guarded_within_partition",36,"212492_s_at"
8,3,"guarded_within_partition",37,"204493_at"
8,3,"guarded_within_partition",38,"205074_at"
8,3,"guarded_within_partition",39,"216685_s_at"
8,3,"guarded_within_partition",40,"206392_s_at"
8,3,"guarded_within_partition",41,"214109_at"
8,3,"guarded_within_partition",42,"214428_x_at"
8,3,"guarded_within_partition",43,"208022_s_at"
8,3,"guarded_within_partition",44,"203038_at"
8,3,"guarded_within_partition",45,"201710_at"
8,3,"guarded_within_partition",46,"205696_s_at"
8,3,"guarded_within_partition",47,"222275_at"
8,3,"guarded_within_partition",48,"218259_at"
8,3,"guarded_within_partition",49,"212330_at"
8,3,"guarded_within_partition",50,"202933_s_at"
8,3,"guarded_within_partition",51,"200934_at"
8,3,"guarded_within_partition",52,"200755_s_at"
8,3,"guarded_within_partition",53,"202932_at"
8,3,"guarded_within_partition",54,"218394_at"
8,3,"guarded_within_partition",55,"202412_s_at"
8,3,"guarded_within_partition",56,"221872_at"
8,3,"guarded_within_partition",57,"210074_at"
8,3,"guarded_within_partition",58,"210735_s_at"
8,3,"guarded_within_partition",59,"221436_s_at"
8,3,"guarded_within_partition",60,"201177_s_at"
8,3,"guarded_within_partition",61,"200960_x_at"
8,3,"guarded_within_partition",62,"206391_at"
8,3,"guarded_within_partition",63,"216603_at"
8,3,"guarded_within_partition",64,"205009_at"
8,3,"guarded_within_partition",65,"209289_at"
8,3,"guarded_within_partition",66,"206754_s_at"
8,3,"guarded_within_partition",67,"218236_s_at"
8,3,"guarded_within_partition",68,"212441_at"
8,3,"guarded_within_partition",69,"208451_s_at"
8,3,"guarded_within_partition",70,"221986_s_at"
8,3,"guarded_within_partition",71,"202483_s_at"
8,3,"guarded_within_partition",72,"204775_at"
8,3,"guarded_within_partition",73,"209832_s_at"
8,3,"guarded_within_partition",74,"220935_s_at"
8,3,"guarded_within_partition",75,"201231_s_at"
8,3,"guarded_within_partition",76,"209644_x_at"
8,3,"guarded_within_partition",77,"213523_at"
8,3,"guarded_within_partition",78,"218886_at"
8,3,"guarded_within_partition",79,"213029_at"
8,3,"guarded_within_partition",80,"215867_x_at"
8,3,"guarded_within_partition",81,"221849_s_at"
8,3,"guarded_within_partition",82,"206469_x_at"
8,3,"guarded_within_partition",83,"218137_s_at"
8,3,"guarded_within_partition",84,"209290_s_at"
8,3,"guarded_within_partition",85,"204667_at"
8,3,"guarded_within_partition",86,"202134_s_at"
8,3,"guarded_within_partition",87,"218532_s_at"
8,3,"guarded_within_partition",88,"205296_at"
8,3,"guarded_within_partition",89,"208854_s_at"
8,3,"guarded_within_partition",90,"214164_x_at"
8,3,"guarded_within_partition",91,"207039_at"
8,3,"guarded_within_partition",92,"204400_at"
8,3,"guarded_within_partition",93,"204203_at"
8,3,"guarded_within_partition",94,"218902_at"
8,3,"guarded_within_partition",95,"201407_s_at"
8,3,"guarded_within_partition",96,"203126_at"
8,3,"guarded_within_partition",97,"204962_s_at"
8,3,"guarded_within_partition",98,"204061_at"
8,3,"guarded_within_partition",99,"203963_at"
8,3,"guarded_within_partition",100,"201980_s_at"
8,4,"leaky_global_selection",1,"204750_s_at"
8,4,"leaky_global_selection",2,"204825_at"
8,4,"leaky_global_selection",3,"205225_at"
8,4,"leaky_global_selection",4,"210084_x_at"
8,4,"leaky_global_selection",5,"213134_x_at"
8,4,"leaky_global_selection",6,"205548_s_at"
8,4,"leaky_global_selection",7,"203999_at"
8,4,"leaky_global_selection",8,"212956_at"
8,4,"leaky_global_selection",9,"203693_s_at"
8,4,"leaky_global_selection",10,"210052_s_at"
8,4,"leaky_global_selection",11,"212960_at"
8,4,"leaky_global_selection",12,"214440_at"
8,4,"leaky_global_selection",13,"212099_at"
8,4,"leaky_global_selection",14,"204822_at"
8,4,"leaky_global_selection",15,"203702_s_at"
8,4,"leaky_global_selection",16,"213032_at"
8,4,"leaky_global_selection",17,"209204_at"
8,4,"leaky_global_selection",18,"219051_x_at"
8,4,"leaky_global_selection",19,"209289_at"
8,4,"leaky_global_selection",20,"218211_s_at"
8,4,"leaky_global_selection",21,"200718_s_at"
8,4,"leaky_global_selection",22,"209604_s_at"
8,4,"leaky_global_selection",23,"222275_at"
8,4,"leaky_global_selection",24,"209623_at"
8,4,"leaky_global_selection",25,"221524_s_at"
8,4,"leaky_global_selection",26,"216092_s_at"
8,4,"leaky_global_selection",27,"213029_at"
8,4,"leaky_global_selection",28,"209290_s_at"
8,4,"leaky_global_selection",29,"206373_at"
8,4,"leaky_global_selection",30,"202870_s_at"
8,4,"leaky_global_selection",31,"214431_at"
8,4,"leaky_global_selection",32,"209644_x_at"
8,4,"leaky_global_selection",33,"214428_x_at"
8,4,"leaky_global_selection",34,"204400_at"
8,4,"leaky_global_selection",35,"215034_s_at"
8,4,"leaky_global_selection",36,"206194_at"
8,4,"leaky_global_selection",37,"206392_s_at"
8,4,"leaky_global_selection",38,"218902_at"
8,4,"leaky_global_selection",39,"202263_at"
8,4,"leaky_global_selection",40,"202134_s_at"
8,4,"leaky_global_selection",41,"206391_at"
8,4,"leaky_global_selection",42,"203038_at"
8,4,"leaky_global_selection",43,"212638_s_at"
8,4,"leaky_global_selection",44,"218259_at"
8,4,"leaky_global_selection",45,"221872_at"
8,4,"leaky_global_selection",46,"208451_s_at"
8,4,"leaky_global_selection",47,"209832_s_at"
8,4,"leaky_global_selection",48,"204962_s_at"
8,4,"leaky_global_selection",49,"218726_at"
8,4,"leaky_global_selection",50,"221986_s_at"
8,4,"leaky_global_selection",51,"222039_at"
8,4,"leaky_global_selection",52,"216237_s_at"
8,4,"leaky_global_selection",53,"212492_s_at"
8,4,"leaky_global_selection",54,"201231_s_at"
8,4,"leaky_global_selection",55,"204623_at"
8,4,"leaky_global_selection",56,"205696_s_at"
8,4,"leaky_global_selection",57,"214164_x_at"
8,4,"leaky_global_selection",58,"214053_at"
8,4,"leaky_global_selection",59,"209122_at"
8,4,"leaky_global_selection",60,"219874_at"
8,4,"leaky_global_selection",61,"206869_at"
8,4,"leaky_global_selection",62,"209114_at"
8,4,"leaky_global_selection",63,"200934_at"
8,4,"leaky_global_selection",64,"210735_s_at"
8,4,"leaky_global_selection",65,"202589_at"
8,4,"leaky_global_selection",66,"215867_x_at"
8,4,"leaky_global_selection",67,"203963_at"
8,4,"leaky_global_selection",68,"218532_s_at"
8,4,"leaky_global_selection",69,"200052_s_at"
8,4,"leaky_global_selection",70,"202107_s_at"
8,4,"leaky_global_selection",71,"218236_s_at"
8,4,"leaky_global_selection",72,"209386_at"
8,4,"leaky_global_selection",73,"221203_s_at"
8,4,"leaky_global_selection",74,"203712_at"
8,4,"leaky_global_selection",75,"219197_s_at"
8,4,"leaky_global_selection",76,"204315_s_at"
8,4,"leaky_global_selection",77,"210024_s_at"
8,4,"leaky_global_selection",78,"202933_s_at"
8,4,"leaky_global_selection",79,"221864_at"
8,4,"leaky_global_selection",80,"203418_at"
8,4,"leaky_global_selection",81,"219752_at"
8,4,"leaky_global_selection",82,"214109_at"
8,4,"leaky_global_selection",83,"204012_s_at"
8,4,"leaky_global_selection",84,"209173_at"
8,4,"leaky_global_selection",85,"209781_s_at"
8,4,"leaky_global_selection",86,"201663_s_at"
8,4,"leaky_global_selection",87,"212022_s_at"
8,4,"leaky_global_selection",88,"207039_at"
8,4,"leaky_global_selection",89,"211466_at"
8,4,"leaky_global_selection",90,"206754_s_at"
8,4,"leaky_global_selection",91,"221934_s_at"
8,4,"leaky_global_selection",92,"210074_at"
8,4,"leaky_global_selection",93,"203066_at"
8,4,"leaky_global_selection",94,"209421_at"
8,4,"leaky_global_selection",95,"209603_at"
8,4,"leaky_global_selection",96,"209408_at"
8,4,"leaky_global_selection",97,"203397_s_at"
8,4,"leaky_global_selection",98,"205074_at"
8,4,"leaky_global_selection",99,"202240_at"
8,4,"leaky_global_selection",100,"202341_s_at"
8,4,"guarded_within_partition",1,"204750_s_at"
8,4,"guarded_within_partition",2,"204825_at"
8,4,"guarded_within_partition",3,"209289_at"
8,4,"guarded_within_partition",4,"210084_x_at"
8,4,"guarded_within_partition",5,"213032_at"
8,4,"guarded_within_partition",6,"209290_s_at"
8,4,"guarded_within_partition",7,"205225_at"
8,4,"guarded_within_partition",8,"213029_at"
8,4,"guarded_within_partition",9,"211466_at"
8,4,"guarded_within_partition",10,"213134_x_at"
8,4,"guarded_within_partition",11,"203999_at"
8,4,"guarded_within_partition",12,"205548_s_at"
8,4,"guarded_within_partition",13,"209644_x_at"
8,4,"guarded_within_partition",14,"209604_s_at"
8,4,"guarded_within_partition",15,"212099_at"
8,4,"guarded_within_partition",16,"209204_at"
8,4,"guarded_within_partition",17,"218902_at"
8,4,"guarded_within_partition",18,"200718_s_at"
8,4,"guarded_within_partition",19,"220238_s_at"
8,4,"guarded_within_partition",20,"212956_at"
8,4,"guarded_within_partition",21,"203038_at"
8,4,"guarded_within_partition",22,"208451_s_at"
8,4,"guarded_within_partition",23,"214428_x_at"
8,4,"guarded_within_partition",24,"201563_at"
8,4,"guarded_within_partition",25,"214440_at"
8,4,"guarded_within_partition",26,"209386_at"
8,4,"guarded_within_partition",27,"210052_s_at"
8,4,"guarded_within_partition",28,"215034_s_at"
8,4,"guarded_within_partition",29,"202341_s_at"
8,4,"guarded_within_partition",30,"216237_s_at"
8,4,"guarded_within_partition",31,"206391_at"
8,4,"guarded_within_partition",32,"218532_s_at"
8,4,"guarded_within_partition",33,"200011_s_at"
8,4,"guarded_within_partition",34,"209114_at"
8,4,"guarded_within_partition",35,"216685_s_at"
8,4,"guarded_within_partition",36,"221872_at"
8,4,"guarded_within_partition",37,"203066_at"
8,4,"guarded_within_partition",38,"207039_at"
8,4,"guarded_within_partition",39,"218211_s_at"
8,4,"guarded_within_partition",40,"202134_s_at"
8,4,"guarded_within_partition",41,"204400_at"
8,4,"guarded_within_partition",42,"219874_at"
8,4,"guarded_within_partition",43,"206392_s_at"
8,4,"guarded_within_partition",44,"212960_at"
8,4,"guarded_within_partition",45,"202870_s_at"
8,4,"guarded_within_partition",46,"221203_s_at"
8,4,"guarded_within_partition",47,"202263_at"
8,4,"guarded_within_partition",48,"218259_at"
8,4,"guarded_within_partition",49,"214431_at"
8,4,"guarded_within_partition",50,"216092_s_at"
8,4,"guarded_within_partition",51,"212492_s_at"
8,4,"guarded_within_partition",52,"202035_s_at"
8,4,"guarded_within_partition",53,"212330_at"
8,4,"guarded_within_partition",54,"222275_at"
8,4,"guarded_within_partition",55,"201231_s_at"
8,4,"guarded_within_partition",56,"214745_at"
8,4,"guarded_within_partition",57,"203702_s_at"
8,4,"guarded_within_partition",58,"209832_s_at"
8,4,"guarded_within_partition",59,"209603_at"
8,4,"guarded_within_partition",60,"206373_at"
8,4,"guarded_within_partition",61,"220625_s_at"
8,4,"guarded_within_partition",62,"221253_s_at"
8,4,"guarded_within_partition",63,"215729_s_at"
8,4,"guarded_within_partition",64,"221012_s_at"
8,4,"guarded_within_partition",65,"212638_s_at"
8,4,"guarded_within_partition",66,"203693_s_at"
8,4,"guarded_within_partition",67,"204050_s_at"
8,4,"guarded_within_partition",68,"209623_at"
8,4,"guarded_within_partition",69,"204012_s_at"
8,4,"guarded_within_partition",70,"209791_at"
8,4,"guarded_within_partition",71,"206869_at"
8,4,"guarded_within_partition",72,"211467_s_at"
8,4,"guarded_within_partition",73,"204315_s_at"
8,4,"guarded_within_partition",74,"221823_at"
8,4,"guarded_within_partition",75,"209421_at"
8,4,"guarded_within_partition",76,"206194_at"
8,4,"guarded_within_partition",77,"205696_s_at"
8,4,"guarded_within_partition",78,"202752_x_at"
8,4,"guarded_within_partition",79,"204822_at"
8,4,"guarded_within_partition",80,"219051_x_at"
8,4,"guarded_within_partition",81,"210980_s_at"
8,4,"guarded_within_partition",82,"214053_at"
8,4,"guarded_within_partition",83,"212462_at"
8,4,"guarded_within_partition",84,"201555_at"
8,4,"guarded_within_partition",85,"204623_at"
8,4,"guarded_within_partition",86,"203126_at"
8,4,"guarded_within_partition",87,"203929_s_at"
8,4,"guarded_within_partition",88,"209173_at"
8,4,"guarded_within_partition",89,"202107_s_at"
8,4,"guarded_within_partition",90,"218726_at"
8,4,"guarded_within_partition",91,"221524_s_at"
8,4,"guarded_within_partition",92,"219956_at"
8,4,"guarded_within_partition",93,"200934_at"
8,4,"guarded_within_partition",94,"214109_at"
8,4,"guarded_within_partition",95,"205339_at"
8,4,"guarded_within_partition",96,"221986_s_at"
8,4,"guarded_within_partition",97,"203397_s_at"
8,4,"guarded_within_partition",98,"211712_s_at"
8,4,"guarded_within_partition",99,"203712_at"
8,4,"guarded_within_partition",100,"209212_s_at"
8,5,"leaky_global_selection",1,"204750_s_at"
8,5,"leaky_global_selection",2,"204825_at"
8,5,"leaky_global_selection",3,"205225_at"
8,5,"leaky_global_selection",4,"210084_x_at"
8,5,"leaky_global_selection",5,"213134_x_at"
8,5,"leaky_global_selection",6,"205548_s_at"
8,5,"leaky_global_selection",7,"203999_at"
8,5,"leaky_global_selection",8,"212956_at"
8,5,"leaky_global_selection",9,"203693_s_at"
8,5,"leaky_global_selection",10,"210052_s_at"
8,5,"leaky_global_selection",11,"212960_at"
8,5,"leaky_global_selection",12,"214440_at"
8,5,"leaky_global_selection",13,"212099_at"
8,5,"leaky_global_selection",14,"204822_at"
8,5,"leaky_global_selection",15,"203702_s_at"
8,5,"leaky_global_selection",16,"213032_at"
8,5,"leaky_global_selection",17,"209204_at"
8,5,"leaky_global_selection",18,"219051_x_at"
8,5,"leaky_global_selection",19,"209289_at"
8,5,"leaky_global_selection",20,"218211_s_at"
8,5,"leaky_global_selection",21,"200718_s_at"
8,5,"leaky_global_selection",22,"209604_s_at"
8,5,"leaky_global_selection",23,"222275_at"
8,5,"leaky_global_selection",24,"209623_at"
8,5,"leaky_global_selection",25,"221524_s_at"
8,5,"leaky_global_selection",26,"216092_s_at"
8,5,"leaky_global_selection",27,"213029_at"
8,5,"leaky_global_selection",28,"209290_s_at"
8,5,"leaky_global_selection",29,"206373_at"
8,5,"leaky_global_selection",30,"202870_s_at"
8,5,"leaky_global_selection",31,"214431_at"
8,5,"leaky_global_selection",32,"209644_x_at"
8,5,"leaky_global_selection",33,"214428_x_at"
8,5,"leaky_global_selection",34,"204400_at"
8,5,"leaky_global_selection",35,"215034_s_at"
8,5,"leaky_global_selection",36,"206194_at"
8,5,"leaky_global_selection",37,"206392_s_at"
8,5,"leaky_global_selection",38,"218902_at"
8,5,"leaky_global_selection",39,"202263_at"
8,5,"leaky_global_selection",40,"202134_s_at"
8,5,"leaky_global_selection",41,"206391_at"
8,5,"leaky_global_selection",42,"203038_at"
8,5,"leaky_global_selection",43,"212638_s_at"
8,5,"leaky_global_selection",44,"218259_at"
8,5,"leaky_global_selection",45,"221872_at"
8,5,"leaky_global_selection",46,"208451_s_at"
8,5,"leaky_global_selection",47,"209832_s_at"
8,5,"leaky_global_selection",48,"204962_s_at"
8,5,"leaky_global_selection",49,"218726_at"
8,5,"leaky_global_selection",50,"221986_s_at"
8,5,"leaky_global_selection",51,"222039_at"
8,5,"leaky_global_selection",52,"216237_s_at"
8,5,"leaky_global_selection",53,"212492_s_at"
8,5,"leaky_global_selection",54,"201231_s_at"
8,5,"leaky_global_selection",55,"204623_at"
8,5,"leaky_global_selection",56,"205696_s_at"
8,5,"leaky_global_selection",57,"214164_x_at"
8,5,"leaky_global_selection",58,"214053_at"
8,5,"leaky_global_selection",59,"209122_at"
8,5,"leaky_global_selection",60,"219874_at"
8,5,"leaky_global_selection",61,"206869_at"
8,5,"leaky_global_selection",62,"209114_at"
8,5,"leaky_global_selection",63,"200934_at"
8,5,"leaky_global_selection",64,"210735_s_at"
8,5,"leaky_global_selection",65,"202589_at"
8,5,"leaky_global_selection",66,"215867_x_at"
8,5,"leaky_global_selection",67,"203963_at"
8,5,"leaky_global_selection",68,"218532_s_at"
8,5,"leaky_global_selection",69,"200052_s_at"
8,5,"leaky_global_selection",70,"202107_s_at"
8,5,"leaky_global_selection",71,"218236_s_at"
8,5,"leaky_global_selection",72,"209386_at"
8,5,"leaky_global_selection",73,"221203_s_at"
8,5,"leaky_global_selection",74,"203712_at"
8,5,"leaky_global_selection",75,"219197_s_at"
8,5,"leaky_global_selection",76,"204315_s_at"
8,5,"leaky_global_selection",77,"210024_s_at"
8,5,"leaky_global_selection",78,"202933_s_at"
8,5,"leaky_global_selection",79,"221864_at"
8,5,"leaky_global_selection",80,"203418_at"
8,5,"leaky_global_selection",81,"219752_at"
8,5,"leaky_global_selection",82,"214109_at"
8,5,"leaky_global_selection",83,"204012_s_at"
8,5,"leaky_global_selection",84,"209173_at"
8,5,"leaky_global_selection",85,"209781_s_at"
8,5,"leaky_global_selection",86,"201663_s_at"
8,5,"leaky_global_selection",87,"212022_s_at"
8,5,"leaky_global_selection",88,"207039_at"
8,5,"leaky_global_selection",89,"211466_at"
8,5,"leaky_global_selection",90,"206754_s_at"
8,5,"leaky_global_selection",91,"221934_s_at"
8,5,"leaky_global_selection",92,"210074_at"
8,5,"leaky_global_selection",93,"203066_at"
8,5,"leaky_global_selection",94,"209421_at"
8,5,"leaky_global_selection",95,"209603_at"
8,5,"leaky_global_selection",96,"209408_at"
8,5,"leaky_global_selection",97,"203397_s_at"
8,5,"leaky_global_selection",98,"205074_at"
8,5,"leaky_global_selection",99,"202240_at"
8,5,"leaky_global_selection",100,"202341_s_at"
8,5,"guarded_within_partition",1,"203693_s_at"
8,5,"guarded_within_partition",2,"205225_at"
8,5,"guarded_within_partition",3,"210084_x_at"
8,5,"guarded_within_partition",4,"204750_s_at"
8,5,"guarded_within_partition",5,"214440_at"
8,5,"guarded_within_partition",6,"204825_at"
8,5,"guarded_within_partition",7,"206194_at"
8,5,"guarded_within_partition",8,"222275_at"
8,5,"guarded_within_partition",9,"208451_s_at"
8,5,"guarded_within_partition",10,"214428_x_at"
8,5,"guarded_within_partition",11,"203999_at"
8,5,"guarded_within_partition",12,"219051_x_at"
8,5,"guarded_within_partition",13,"204315_s_at"
8,5,"guarded_within_partition",14,"212956_at"
8,5,"guarded_within_partition",15,"221524_s_at"
8,5,"guarded_within_partition",16,"214431_at"
8,5,"guarded_within_partition",17,"212960_at"
8,5,"guarded_within_partition",18,"218211_s_at"
8,5,"guarded_within_partition",19,"218236_s_at"
8,5,"guarded_within_partition",20,"212099_at"
8,5,"guarded_within_partition",21,"206869_at"
8,5,"guarded_within_partition",22,"222039_at"
8,5,"guarded_within_partition",23,"202870_s_at"
8,5,"guarded_within_partition",24,"210735_s_at"
8,5,"guarded_within_partition",25,"204822_at"
8,5,"guarded_within_partition",26,"213032_at"
8,5,"guarded_within_partition",27,"203702_s_at"
8,5,"guarded_within_partition",28,"213134_x_at"
8,5,"guarded_within_partition",29,"203963_at"
8,5,"guarded_within_partition",30,"205548_s_at"
8,5,"guarded_within_partition",31,"210052_s_at"
8,5,"guarded_within_partition",32,"214164_x_at"
8,5,"guarded_within_partition",33,"215034_s_at"
8,5,"guarded_within_partition",34,"206373_at"
8,5,"guarded_within_partition",35,"216092_s_at"
8,5,"guarded_within_partition",36,"215867_x_at"
8,5,"guarded_within_partition",37,"201970_s_at"
8,5,"guarded_within_partition",38,"221864_at"
8,5,"guarded_within_partition",39,"205201_at"
8,5,"guarded_within_partition",40,"209832_s_at"
8,5,"guarded_within_partition",41,"218259_at"
8,5,"guarded_within_partition",42,"209644_x_at"
8,5,"guarded_within_partition",43,"209289_at"
8,5,"guarded_within_partition",44,"209386_at"
8,5,"guarded_within_partition",45,"204962_s_at"
8,5,"guarded_within_partition",46,"202134_s_at"
8,5,"guarded_within_partition",47,"202107_s_at"
8,5,"guarded_within_partition",48,"212492_s_at"
8,5,"guarded_within_partition",49,"209604_s_at"
8,5,"guarded_within_partition",50,"209623_at"
8,5,"guarded_within_partition",51,"214053_at"
8,5,"guarded_within_partition",52,"203038_at"
8,5,"guarded_within_partition",53,"221986_s_at"
8,5,"guarded_within_partition",54,"219197_s_at"
8,5,"guarded_within_partition",55,"221934_s_at"
8,5,"guarded_within_partition",56,"204623_at"
8,5,"guarded_within_partition",57,"205569_at"
8,5,"guarded_within_partition",58,"206754_s_at"
8,5,"guarded_within_partition",59,"211466_at"
8,5,"guarded_within_partition",60,"218542_at"
8,5,"guarded_within_partition",61,"219741_x_at"
8,5,"guarded_within_partition",62,"209290_s_at"
8,5,"guarded_within_partition",63,"213029_at"
8,5,"guarded_within_partition",64,"211084_x_at"
8,5,"guarded_within_partition",65,"209408_at"
8,5,"guarded_within_partition",66,"209114_at"
8,5,"guarded_within_partition",67,"213523_at"
8,5,"guarded_within_partition",68,"222125_s_at"
8,5,"guarded_within_partition",69,"204400_at"
8,5,"guarded_within_partition",70,"204767_s_at"
8,5,"guarded_within_partition",71,"202341_s_at"
8,5,"guarded_within_partition",72,"212638_s_at"
8,5,"guarded_within_partition",73,"203571_s_at"
8,5,"guarded_within_partition",74,"203263_s_at"
8,5,"guarded_within_partition",75,"200718_s_at"
8,5,"guarded_within_partition",76,"207134_x_at"
8,5,"guarded_within_partition",77,"221203_s_at"
8,5,"guarded_within_partition",78,"212022_s_at"
8,5,"guarded_within_partition",79,"211235_s_at"
8,5,"guarded_within_partition",80,"212195_at"
8,5,"guarded_within_partition",81,"220540_at"
8,5,"guarded_within_partition",82,"202762_at"
8,5,"guarded_within_partition",83,"203418_at"
8,5,"guarded_within_partition",84,"212196_at"
8,5,"guarded_within_partition",85,"202580_x_at"
8,5,"guarded_within_partition",86,"216237_s_at"
8,5,"guarded_within_partition",87,"203788_s_at"
8,5,"guarded_within_partition",88,"201037_at"
8,5,"guarded_within_partition",89,"218726_at"
8,5,"guarded_within_partition",90,"205696_s_at"
8,5,"guarded_within_partition",91,"202263_at"
8,5,"guarded_within_partition",92,"208682_s_at"
8,5,"guarded_within_partition",93,"218755_at"
8,5,"guarded_within_partition",94,"209421_at"
8,5,"guarded_within_partition",95,"206023_at"
8,5,"guarded_within_partition",96,"205009_at"
8,5,"guarded_within_partition",97,"201938_at"
8,5,"guarded_within_partition",98,"206392_s_at"
8,5,"guarded_within_partition",99,"203143_s_at"
8,5,"guarded_within_partition",100,"206391_at"
9,1,"leaky_global_selection",1,"204750_s_at"
9,1,"leaky_global_selection",2,"204825_at"
9,1,"leaky_global_selection",3,"205225_at"
9,1,"leaky_global_selection",4,"210084_x_at"
9,1,"leaky_global_selection",5,"213134_x_at"
9,1,"leaky_global_selection",6,"205548_s_at"
9,1,"leaky_global_selection",7,"203999_at"
9,1,"leaky_global_selection",8,"212956_at"
9,1,"leaky_global_selection",9,"203693_s_at"
9,1,"leaky_global_selection",10,"210052_s_at"
9,1,"leaky_global_selection",11,"212960_at"
9,1,"leaky_global_selection",12,"214440_at"
9,1,"leaky_global_selection",13,"212099_at"
9,1,"leaky_global_selection",14,"204822_at"
9,1,"leaky_global_selection",15,"203702_s_at"
9,1,"leaky_global_selection",16,"213032_at"
9,1,"leaky_global_selection",17,"209204_at"
9,1,"leaky_global_selection",18,"219051_x_at"
9,1,"leaky_global_selection",19,"209289_at"
9,1,"leaky_global_selection",20,"218211_s_at"
9,1,"leaky_global_selection",21,"200718_s_at"
9,1,"leaky_global_selection",22,"209604_s_at"
9,1,"leaky_global_selection",23,"222275_at"
9,1,"leaky_global_selection",24,"209623_at"
9,1,"leaky_global_selection",25,"221524_s_at"
9,1,"leaky_global_selection",26,"216092_s_at"
9,1,"leaky_global_selection",27,"213029_at"
9,1,"leaky_global_selection",28,"209290_s_at"
9,1,"leaky_global_selection",29,"206373_at"
9,1,"leaky_global_selection",30,"202870_s_at"
9,1,"leaky_global_selection",31,"214431_at"
9,1,"leaky_global_selection",32,"209644_x_at"
9,1,"leaky_global_selection",33,"214428_x_at"
9,1,"leaky_global_selection",34,"204400_at"
9,1,"leaky_global_selection",35,"215034_s_at"
9,1,"leaky_global_selection",36,"206194_at"
9,1,"leaky_global_selection",37,"206392_s_at"
9,1,"leaky_global_selection",38,"218902_at"
9,1,"leaky_global_selection",39,"202263_at"
9,1,"leaky_global_selection",40,"202134_s_at"
9,1,"leaky_global_selection",41,"206391_at"
9,1,"leaky_global_selection",42,"203038_at"
9,1,"leaky_global_selection",43,"212638_s_at"
9,1,"leaky_global_selection",44,"218259_at"
9,1,"leaky_global_selection",45,"221872_at"
9,1,"leaky_global_selection",46,"208451_s_at"
9,1,"leaky_global_selection",47,"209832_s_at"
9,1,"leaky_global_selection",48,"204962_s_at"
9,1,"leaky_global_selection",49,"218726_at"
9,1,"leaky_global_selection",50,"221986_s_at"
9,1,"leaky_global_selection",51,"222039_at"
9,1,"leaky_global_selection",52,"216237_s_at"
9,1,"leaky_global_selection",53,"212492_s_at"
9,1,"leaky_global_selection",54,"201231_s_at"
9,1,"leaky_global_selection",55,"204623_at"
9,1,"leaky_global_selection",56,"205696_s_at"
9,1,"leaky_global_selection",57,"214164_x_at"
9,1,"leaky_global_selection",58,"214053_at"
9,1,"leaky_global_selection",59,"209122_at"
9,1,"leaky_global_selection",60,"219874_at"
9,1,"leaky_global_selection",61,"206869_at"
9,1,"leaky_global_selection",62,"209114_at"
9,1,"leaky_global_selection",63,"200934_at"
9,1,"leaky_global_selection",64,"210735_s_at"
9,1,"leaky_global_selection",65,"202589_at"
9,1,"leaky_global_selection",66,"215867_x_at"
9,1,"leaky_global_selection",67,"203963_at"
9,1,"leaky_global_selection",68,"218532_s_at"
9,1,"leaky_global_selection",69,"200052_s_at"
9,1,"leaky_global_selection",70,"202107_s_at"
9,1,"leaky_global_selection",71,"218236_s_at"
9,1,"leaky_global_selection",72,"209386_at"
9,1,"leaky_global_selection",73,"221203_s_at"
9,1,"leaky_global_selection",74,"203712_at"
9,1,"leaky_global_selection",75,"219197_s_at"
9,1,"leaky_global_selection",76,"204315_s_at"
9,1,"leaky_global_selection",77,"210024_s_at"
9,1,"leaky_global_selection",78,"202933_s_at"
9,1,"leaky_global_selection",79,"221864_at"
9,1,"leaky_global_selection",80,"203418_at"
