"permutation_id","is_identity","leaky_auroc","leaky_pr_auc","leaky_balanced_accuracy","leaky_mcc","leaky_sensitivity","leaky_specificity","guarded_auroc","guarded_pr_auc","guarded_balanced_accuracy","guarded_mcc","guarded_sensitivity","guarded_specificity","gap_auroc","gap_pr_auc","runtime_secs"
63,FALSE,0.952286338335799,0.859723784712071,0.84709363770873,0.735127082548069,0.726315789473684,0.967871485943775,0.406749806242514,0.150740692406546,0.477383217078842,-0.0681753562855982,0.0350877192982456,0.919678714859438,0.545536532093285,0.708983092305525,6.47356700897217
64,FALSE,0.788402733741986,0.529235522735532,0.636060029592052,0.368839603375945,0.312280701754386,0.959839357429719,0.512365250475587,0.211302522857507,0.513210737687593,0.0340915676843736,0.12280701754386,0.903614457831325,0.276037483266399,0.317932999878026,6.89129781723022
65,FALSE,0.798337208483056,0.482682476135149,0.633650391037836,0.355775476902193,0.312280701754386,0.955020080321285,0.49763968153315,0.182260015578778,0.480659480025365,-0.0697498244746048,0.0175438596491228,0.943775100401606,0.300697526949906,0.300422460556372,6.90613198280334
66,FALSE,0.853040231099839,0.615333803100704,0.69283449587825,0.441424808676973,0.449122807017544,0.936546184738956,0.453885718311844,0.170270145197846,0.503699006552526,0.0105154783459522,0.087719298245614,0.919678714859438,0.399154512787995,0.445063657902858,6.66806387901306
67,FALSE,0.926217149298951,0.766774748912885,0.789135489325724,0.618452176400001,0.628070175438596,0.950200803212851,0.520186007186642,0.209354817952036,0.508454872120059,0.0228335126131849,0.105263157894737,0.911646586345382,0.40603114211231,0.557419930960849,6.65345191955566
68,FALSE,0.827788346367928,0.547154104931339,0.660959627985627,0.390978202390872,0.378947368421053,0.942971887550201,0.504614951032199,0.195211263208043,0.484147114774889,-0.0459140113637377,0.0526315789473684,0.91566265060241,0.323173395335729,0.351942841723296,7.30772495269775
69,FALSE,0.890157119706898,0.670279836533658,0.711287254280279,0.484048022610182,0.47719298245614,0.945381526104418,0.576622278588036,0.236735903249675,0.499682942295498,-0.000870405094584779,0.087719298245614,0.911646586345382,0.313534841118862,0.433543933283983,7.20144104957581
70,FALSE,0.880377650954696,0.669748898310563,0.726928767702389,0.5154854829161,0.505263157894737,0.94859437751004,0.53089551187205,0.22424762433074,0.538786725850771,0.103112504153519,0.157894736842105,0.919678714859438,0.349482139082647,0.445501273979823,7.01296281814575
71,FALSE,0.845078559853449,0.588502127708565,0.676199534982033,0.421655831275803,0.407017543859649,0.945381526104418,0.578735996618051,0.232038020829899,0.515218769816106,0.0398502891586561,0.12280701754386,0.907630522088353,0.266342563235399,0.356464106878667,6.94901704788208
72,FALSE,0.861156908335096,0.585863842514584,0.681314732614669,0.437469888455858,0.414035087719298,0.94859437751004,0.539279926724442,0.211347871130112,0.500422743606003,0.00107570670117017,0.105263157894737,0.895582329317269,0.321876981610654,0.374515971384472,7.56860399246216
73,FALSE,0.87382512506165,0.620217940032461,0.718706404565631,0.497489587983311,0.491228070175439,0.946184738955823,0.539702670330444,0.204795332920714,0.53001479602621,0.0810589697768066,0.140350877192982,0.919678714859438,0.334122454731206,0.415422607111747,7.45729303359985
74,FALSE,0.821221729021349,0.482924519080745,0.626717395899387,0.312298631947693,0.319298245614035,0.934136546184739,0.452617487493835,0.159425839978205,0.46861128725428,-0.0966737410883576,0.0175438596491228,0.919678714859438,0.368604241527515,0.323498679102539,7.66027092933655
75,FALSE,0.87698161065314,0.624657660063344,0.691883322764743,0.439418578722015,0.445614035087719,0.938152610441767,0.498273796942155,0.180970414709346,0.498203339674487,-0.00610744679977041,0.0526315789473684,0.943775100401606,0.378707813710985,0.443687245353998,7.4773108959198
76,FALSE,0.923722962023534,0.740941024041509,0.773198055379412,0.60029361780496,0.592982456140351,0.953413654618474,0.573874445149018,0.215101031751277,0.513739167195096,0.0432842095842271,0.087719298245614,0.939759036144578,0.349848516874516,0.525839992290232,7.29386401176453
77,FALSE,0.80287465652082,0.498591538126899,0.598266751215388,0.291346828662961,0.235087719298246,0.96144578313253,0.433734939759036,0.15704353534827,0.476643415768336,-0.0793968083970153,0.0175438596491228,0.93574297188755,0.369139716761784,0.341548002778629,7.51759099960327
